Store,Date,Actual_Demand,Forecast_Demand,sigma_demand,Safety_Stock,Reorder_Point,Recommended_Inventory,Stockout_Risk_pct
707,2015-07-11,5426,6001.541,2463.5631180835594,10721.115394103972,52731.90239410398,94742.68939410397,5.000000000000004
472,2015-07-11,4432,4487.0938,1010.079562702123,4395.738623242464,35805.39522324246,67215.05182324247,5.000000000000004
1114,2015-07-11,22092,21831.873,3124.5134506749096,13597.487723868211,166420.59872386823,319243.70972386823,4.999999999999982
241,2015-07-11,6024,5714.0986,1275.1348583175607,5549.22577737799,45547.915977378,85546.60617737801,4.999999999999993
163,2015-07-11,6003,5611.8145,1017.0636057596904,4426.13229612543,43708.83379612543,82991.53529612542,5.000000000000016
848,2015-07-11,5510,4395.2256,2043.3637311871425,8892.460758718484,39659.03995871848,70425.61915871847,5.000000000000016
1082,2015-07-11,4326,4997.6064,1584.204699489608,6894.258672098617,41877.503472098615,76860.74827209862,5.000000000000016
932,2015-07-11,4747,4234.419,2160.0292731626414,9400.174455539862,39041.10745553986,68682.04045553986,5.000000000000004
261,2015-07-11,7118,7392.2476,4214.460179228059,18340.79816088056,70086.53136088056,121832.26456088055,5.000000000000004
296,2015-07-11,4957,4943.1143,1694.2435520883841,7373.133854100861,41974.93395410086,76576.73405410086,5.000000000000004
790,2015-07-11,7557,6869.2197,1524.3540652000597,6633.796274395682,54718.33417439568,102802.87207439568,5.000000000000004
411,2015-07-11,8925,8065.98,2204.9501352299544,9595.664371057404,66057.5243710574,122519.3843710574,5.000000000000016
162,2015-07-11,7432,6696.4775,2391.72887043142,10408.50182529623,57283.84432529623,104159.18682529623,5.000000000000004
931,2015-07-11,3814,2684.2131,1150.203003072001,5005.538129736518,23795.029829736515,42584.521529736514,5.000000000000016
117,2015-07-11,2230,2442.7605,905.3578888464806,3940.0031312517203,21039.32663125172,38138.65013125172,5.000000000000004
1060,2015-07-11,5160,5146.9575,1777.4519486852735,7735.246281878878,43763.94878187888,79792.65128187888,5.000000000000004
974,2015-07-11,9968,9577.865,2336.8261364410614,10169.572064478765,77214.62706447876,144259.68206447875,5.000000000000004
427,2015-07-11,5723,5260.415,2789.0593767248065,12137.63398200871,48960.53898200871,85783.4439820087,5.000000000000004
585,2015-07-11,3690,3630.6936,1340.1988203848648,5832.375918813705,31247.231118813706,56662.08631881371,5.000000000000004
1097,2015-07-11,8149,8542.729,1705.6709051811638,7422.864250800486,67221.96725080049,127021.07025080049,4.999999999999993
699,2015-07-11,6994,5882.4604,1764.7736203361442,7680.071798936832,48857.29459893684,90034.51739893685,4.999999999999993
63,2015-07-11,7298,6516.3096,1820.9505604705885,7924.546743884688,53538.713943884686,99152.88114388468,5.000000000000004
880,2015-07-11,5998,5936.5327,1554.2018182829465,6763.689924250811,48319.41882425081,89875.14772425081,5.000000000000016
361,2015-07-11,5501,5829.3657,1525.7660450206363,6639.941032157085,47445.50093215708,88251.06083215709,5.000000000000004
877,2015-07-11,5068,4701.956,1453.6964176583247,6326.30312059325,39239.99512059325,72153.68712059325,5.000000000000004
190,2015-07-11,5809,7111.649,1493.7186293536618,6500.474728685336,56282.01772868534,106063.56072868535,5.000000000000004
304,2015-07-11,4846,4499.5776,1814.4264161272124,7896.154492093089,39393.19769209308,70890.24089209308,5.000000000000004
852,2015-07-11,2420,2832.5896,1322.8617602688582,5756.92722389948,25585.054423899477,45413.18162389948,5.000000000000016
1098,2015-07-11,2900,2503.7048,1509.1223833129313,6567.509919497977,24093.443519497978,41619.37711949798,5.000000000000004
590,2015-07-11,5213,4989.715,1169.3107607357433,5088.692676633176,40016.69767663318,74944.70267663318,5.000000000000016
594,2015-07-11,2497,2246.3306,1147.6848840615837,4994.57959399266,20718.893793992658,36443.207993992655,5.000000000000004
1102,2015-07-11,5720,6035.456,1169.5021811540812,5089.525714105902,47337.71771410591,89585.90971410592,4.999999999999993
1081,2015-07-11,2716,3435.6616,2023.769465767948,8807.18899154521,32856.82019154521,56906.45139154521,5.000000000000004
876,2015-07-11,3237,6773.2354,5828.384680304589,25364.393654091815,72777.04145409181,120189.68925409182,5.000000000000004
8,2015-07-11,3707,3347.8867,1967.499041463797,8562.307215303448,31997.51411530345,55432.721015303454,5.000000000000004
442,2015-07-11,4507,4048.229,1157.5271308356853,5037.411808287407,33375.01480828741,61712.61780828741,5.000000000000004
401,2015-07-11,2701,4699.896,2552.3537444448375,11107.520980446145,44006.792980446146,76906.06498044614,5.000000000000004
69,2015-07-11,7599,8547.886,1884.6255157146516,8201.65210314054,68036.85410314055,127872.05610314055,4.999999999999993
297,2015-07-11,4946,4682.683,1831.95748708391,7972.447497670795,40751.228497670796,73530.0094976708,5.000000000000004
51,2015-07-11,7324,6427.89,1403.939637501244,6109.76790061557,51104.99790061558,96100.22790061557,4.999999999999993
935,2015-07-11,3885,3164.1895,1570.7617172613425,6835.756512096223,28985.08301209622,51134.409512096216,5.000000000000016
756,2015-07-11,17442,16707.94,3894.375437361752,16947.82981018119,133903.40981018118,250858.98981018117,4.999999999999993
557,2015-07-11,3296,2727.5618,1098.021263638502,4778.449793405681,23871.38239340568,42964.314993405686,5.000000000000004
1025,2015-07-11,6236,6041.49,1435.4081885707935,6246.715058504646,48537.14505850465,90827.57505850465,5.000000000000004
1059,2015-07-11,8213,7492.9927,1682.7725223775576,7323.213382278472,59774.16228227847,112225.11118227846,4.999999999999993
334,2015-07-11,4199,4798.8867,838.9731195946107,3651.105003845949,37243.31190384595,70835.51880384595,4.999999999999993
38,2015-07-11,6272,4547.364,1864.5449048759453,8114.263822156149,39945.811822156145,71777.35982215614,5.000000000000004
43,2015-07-11,3267,4567.635,2061.686799909133,8972.20043849392,40945.64543849392,72919.09043849392,5.000000000000004
578,2015-07-11,10072,8628.855,2322.08567787716,10105.423451412773,70507.40845141278,130909.39345141278,5.000000000000004
621,2015-07-11,4960,4608.075,1283.0168206492729,5583.527081480969,37840.052081480964,70096.57708148097,5.000000000000016
164,2015-07-11,4937,3893.4978,2079.493441024604,9049.692690581567,36304.17729058157,63558.66189058157,5.000000000000004
736,2015-07-11,4182,4244.769,1249.392395315125,5437.197831208598,35150.5808312086,64863.9638312086,5.000000000000004
321,2015-07-11,6594,5808.3047,1241.9718359847504,5404.9044946645645,46063.03739466456,86721.17029466457,5.000000000000004
666,2015-07-11,6753,5939.805,2095.830978312699,9120.791588448408,50699.42658844841,92278.06158844841,5.000000000000004
232,2015-07-11,2801,3351.5918,885.9553457780183,3855.5657155228,27316.7083155228,50777.850915522795,5.000000000000004
518,2015-07-11,5731,4654.0615,2159.539633784256,9398.04360683595,41976.47410683595,74554.90460683595,5.000000000000004
130,2015-07-11,3645,4493.8613,1201.031084325985,5226.735516718333,36683.76461671833,68140.79371671833,5.000000000000016
27,2015-07-11,6981,6662.71,3312.629039776778,14416.142997356752,61055.11299735675,107694.08299735675,5.000000000000004
259,2015-07-11,9508,10082.889,2336.969498716449,10170.195958985998,80750.418958986,151330.641958986,4.999999999999993
504,2015-07-11,6276,6104.918,1324.8662309399658,5765.650426975259,48500.076426975254,91234.50242697526,5.000000000000016
118,2015-07-11,8042,6459.3403,2209.1923057258164,9614.1257610148,54829.507861014805,100044.88996101481,5.000000000000004
519,2015-07-11,5392,4561.4507,1384.3323034722525,6024.439260503809,37954.59416050381,69884.74906050382,5.000000000000004
410,2015-07-11,4914,5235.4614,1886.2737423381748,8208.82497713622,44857.05477713622,81505.28457713622,5.000000000000016
574,2015-07-11,7676,8015.947,2136.0795693130835,9295.948370670776,65407.57737067078,121519.20637067078,5.000000000000004
248,2015-07-11,7081,6781.1255,1693.3923447722532,7369.429507419602,54837.308007419604,102305.1865074196,4.999999999999993
6,2015-07-11,3134,2525.6458,1221.4057870141737,5315.4036482702295,22994.92424827023,40674.44484827023,5.000000000000004
750,2015-07-11,4054,4259.709,1000.1013908369637,4352.314880126926,34170.27788012692,63988.24088012692,5.000000000000016
359,2015-07-11,6836,6242.6006,1127.667127557918,4907.464847132095,48605.6690471321,92303.8732471321,4.999999999999993
1049,2015-07-11,2850,2399.8425,981.3571789331703,4270.74243843993,21069.639938439934,37868.53743843993,5.000000000000004
470,2015-07-11,11363,10194.749,2443.651100300519,10634.460808794423,81997.70380879442,153360.94680879443,5.000000000000004
850,2015-07-11,4789,4775.9067,1951.0255213752246,8490.616537471713,41921.96343747171,75353.31033747172,4.999999999999993
645,2015-07-11,9812,7315.7275,2612.7422507713063,11370.324129288256,62580.41662928826,113790.50912928826,5.000000000000004
734,2015-07-11,3346,2791.185,1799.6545329398677,7831.869123036686,27370.164123036684,46908.45912303668,5.000000000000004
986,2015-07-11,4415,3036.7126,1406.4429858382937,6120.662156255355,27377.650356255355,48634.638556255355,5.000000000000004
131,2015-07-11,4702,4373.4253,1082.3074695393634,4710.0653470809975,35324.042447080996,65938.019547081,5.000000000000004
788,2015-07-11,16277,15004.805,3005.711280786663,13080.475692354823,118114.11069235484,223147.74569235486,5.000000000000004
556,2015-07-11,4960,5780.542,1884.058226886535,8199.18333384318,48662.977333843184,89126.77133384318,5.000000000000004
1046,2015-07-11,6985,6783.653,2148.1271382995096,9348.37786856908,56833.94886856908,104319.51986856908,5.000000000000004
673,2015-07-11,6512,6472.9214,1601.5593640423385,6969.78397929697,52280.23377929697,97590.68357929698,5.000000000000016
1055,2015-07-11,6454,6121.7383,1741.4024220157337,7578.363297030646,50430.531397030645,93282.69949703064,5.000000000000016
172,2015-07-11,6867,6525.7495,871.0361381842873,3790.6392092657125,49470.88570926571,95151.13220926572,5.000000000000004
205,2015-07-11,5279,4659.565,1714.8766937341743,7462.926679339896,40079.881679339895,72696.83667933989,5.000000000000004
1012,2015-07-11,5949,5143.2236,1154.0085081062462,5022.099206782,41024.664406782,77027.229606782,5.000000000000016
686,2015-07-11,2671,2442.6077,2232.6619327043577,9716.262612003728,26814.516512003727,43912.77041200372,5.000000000000004
390,2015-07-11,11009,8478.411,3021.971702591597,13151.238993383262,72500.11599338327,131848.99299338326,4.999999999999993
975,2015-07-11,5433,5098.9673,1913.497608791441,8327.299803933513,44020.07090393351,79712.8420039335,5.000000000000004
787,2015-07-11,8091,8248.987,2188.395440111079,9523.620429751067,67266.52942975106,125009.43842975106,5.000000000000004
722,2015-07-11,6702,6854.9834,1487.5359557134445,6473.568514245651,54458.45231424565,102443.33611424566,5.000000000000004
851,2015-07-11,4931,5310.071,899.3788431180028,3913.983079753506,41084.480079753506,78254.9770797535,5.000000000000016
355,2015-07-11,6258,6688.835,2105.9724346254693,9164.92592484733,55986.77092484733,102808.61592484734,5.000000000000004
398,2015-07-11,4891,4333.9404,1593.4843712378574,6934.642630967827,37272.22543096783,67609.80823096784,5.000000000000004
771,2015-07-11,5075,5497.879,1300.4508166158298,5659.397628967978,44144.550628967976,82629.70362896798,5.000000000000004
89,2015-07-11,4039,4928.638,1147.6140070578629,4994.271146228484,39494.73714622849,73995.20314622848,4.999999999999993
791,2015-07-11,5788,6025.31,2226.4240750739673,9689.116243811859,51866.28624381186,94043.45624381187,5.000000000000004
1032,2015-07-11,5858,6256.5234,2955.1300512059092,12860.352572662734,56656.016372662736,100451.68017266275,5.000000000000004
589,2015-07-11,2822,2795.6323,1649.5110278608333,7178.463561063596,26747.889661063597,46317.3157610636,5.000000000000004
374,2015-07-11,5123,5283.4697,1905.9487941041684,8294.448316282604,45278.7362162826,82263.0241162826,4.999999999999993
796,2015-07-11,4668,5179.337,2103.1176116674364,9152.502096069353,45407.861096069355,81663.22009606936,5.000000000000004
415,2015-07-11,5981,5263.225,1593.9198803758852,6936.537911705597,43779.112911705604,80621.68791170561,4.999999999999993
269,2015-07-11,5085,6286.4707,3178.1624879794795,13830.961555126216,57836.25645512622,101841.55135512623,5.000000000000004
1096,2015-07-11,4475,4620.7026,1457.4042095057475,6342.4389621967175,38687.35716219671,71032.27536219671,5.000000000000004
34,2015-07-11,8079,7361.107,1423.474620568381,6194.781678483606,57722.5306784836,109250.2796784836,5.000000000000016
474,2015-07-11,4277,5905.4937,2119.8073163900244,9225.133582111239,50563.58948211124,91902.04538211125,5.000000000000004
3,2015-07-11,4011,4020.2769,2035.4331844292644,8857.948021331958,36999.88632133196,65141.82462133195,5.000000000000004
843,2015-07-11,10039,8447.646,2023.0162995576425,8803.91130736803,67937.43330736803,127070.95530736804,5.000000000000016
429,2015-07-11,4606,4840.1484,1202.7897844250492,5234.389157320145,39115.42795732015,72996.46675732016,5.000000000000004
681,2015-07-11,3353,2830.5647,911.5040595492239,3966.7504895200286,23780.70338952003,43594.65628952003,5.000000000000004
391,2015-07-11,2186,2892.4438,1782.860635923748,7758.784205299087,28005.89080529909,48252.99740529909,5.000000000000004
635,2015-07-11,2188,2391.7625,2327.334140663701,10128.264098264126,26870.601598264126,43612.93909826412,5.000000000000004
928,2015-07-11,7250,6185.3486,2388.7978896238424,10395.746567180338,53693.18676718034,96990.62696718035,5.000000000000004
1040,2015-07-11,6590,5495.6426,2390.9043066271615,10404.913427811965,48874.41162781197,87343.90982781196,5.000000000000004
602,2015-07-11,4594,4977.5015,1306.3900493036358,5685.244419143963,40527.75491914397,75370.26541914398,5.000000000000004
9,2015-07-11,5076,5520.184,1779.872442801359,7745.779966418485,46387.067966418486,85028.35596641849,5.000000000000004
954,2015-07-11,6121,4421.011,2046.6721449625304,8906.858557417861,39853.93555741786,70801.01255741787,5.000000000000016
698,2015-07-11,15820,13893.176,2695.978053604553,11732.55582554385,108984.78782554384,206237.01982554383,5.000000000000004
795,2015-07-11,3380,3674.9465,1478.4906209009089,6434.204360109858,32158.829860109858,57883.45536010986,5.000000000000004
592,2015-07-11,2524,2048.4658,1197.387522133467,5210.879194456955,19550.139794456954,33889.400394456956,5.000000000000004
720,2015-07-11,6113,5451.353,1540.0977879835316,6702.310966572796,44861.781966572795,83021.25296657279,5.000000000000004
649,2015-07-11,1374,1836.8425,1333.6900969537976,5804.050776883888,18661.948276883886,31519.845776883885,5.000000000000004
927,2015-07-11,4248,4315.507,1891.3281522016046,8230.82113018672,38439.37013018672,68647.91913018672,5.000000000000004
1061,2015-07-11,8235,7266.8564,1605.5836726514904,6987.297261852428,57855.29206185243,108723.28686185242,5.000000000000004
883,2015-07-11,2807,2506.8535,1129.834635443735,4916.897567564908,22464.87206756491,40012.846567564906,5.000000000000004
1111,2015-07-11,2641,2368.9517,1839.5393292012443,8005.442716523987,24588.104616523986,41170.76651652399,5.000000000000004
657,2015-07-11,3492,4318.279,1914.0061254541026,8329.512804193258,38557.465804193256,68785.41880419326,5.000000000000004
749,2015-07-11,2125,1864.2136,1638.3380336925795,7129.840102262718,20179.33530226272,33228.83050226272,5.000000000000004
419,2015-07-11,3613,4099.9116,1351.6015685104849,5881.999237805336,34581.38043780534,63280.76163780534,5.000000000000004
230,2015-07-11,7571,6864.529,1749.8443218111333,7615.101378221904,55666.8043782219,103718.5073782219,5.000000000000016
672,2015-07-11,7938,7462.1445,1460.7791138773157,6357.126119568919,58592.13761956892,110827.14911956893,5.000000000000004
385,2015-07-11,7156,5758.7334,1751.7358602648767,7623.333114557827,47934.46691455783,88245.60071455783,5.000000000000004
499,2015-07-11,4823,5127.695,1004.1064627347912,4369.744446945451,40263.60944694545,76157.47444694545,5.000000000000016
573,2015-07-11,2101,2002.1174,1241.215885618878,5401.614694194164,19416.436494194168,33431.258294194166,4.999999999999993
93,2015-07-11,2815,2974.683,1971.5886135093083,8580.104516087256,29402.885516087255,50225.66651608725,5.000000000000004
194,2015-07-11,4855,4865.67,728.3427898594362,3169.655788085142,37229.34578808514,71289.03578808514,5.000000000000016
739,2015-07-11,10649,9089.271,2454.265111348322,10680.651643688198,74305.5486436882,137930.4456436882,5.000000000000004
885,2015-07-11,4988,4878.2803,815.1720924012757,3547.5259409979653,37695.48804099797,71843.45014099797,5.000000000000016
